ProjectID,text,labels,processed_text,bigrams,trigrams,labels_num
6,The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data.  The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.,NF,"['product', 'dependent', 'database', 'filesystem', 'shall', 'remain', 'operational', 'result', 'input', 'malicious', 'datum', 'product', 'dependent', 'database', 'filesystem', 'shall', 'crash', 'time', 'malicious', 'datum', 'input', 'product']","['product', 'dependent', 'database', 'filesystem', 'shall', 'remain', 'operational', 'result', 'input', 'malicious', 'datum', 'product', 'dependent', 'database', 'filesystem', 'shall', 'crash', 'time', 'malicious', 'datum', 'input', 'product']","['product', 'dependent', 'database', 'filesystem', 'shall', 'remain', 'operational', 'result', 'input', 'malicious', 'datum', 'product', 'dependent', 'database', 'filesystem', 'shall', 'crash', 'time', 'malicious', 'datum', 'input', 'product']",1
6,The product shall have the ability to receive automatic software updates as new threats emerge.  100% of customers will be able to receive automatic software updates transmitted to the installed product.,NF,"['product', 'shall', 'ability', 'receive', 'automatic', 'software', 'update', 'new', 'threat', 'emerge', 'customer', 'able', 'receive', 'automatic', 'software', 'update', 'transmit', 'instal', 'product']","['product', 'shall', 'ability', 'receive', 'automatic', 'software', 'update', 'new', 'threat', 'emerge', 'customer', 'able', 'receive', 'automatic', 'software', 'update', 'transmit', 'instal', 'product']","['product', 'shall', 'ability', 'receive', 'automatic', 'software', 'update', 'new', 'threat', 'emerge', 'customer', 'able', 'receive', 'automatic', 'software', 'update', 'transmit', 'instal', 'product']",1
6,The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.,NF,"['language', 'product', 'shall', 'accommodate', 'target', 'market', 'country', 'survey', 'respondent', 'target', 'market', 'country', 'find', 'language', 'product', 'acceptable']","['language', 'product', 'shall', 'accommodate', 'target_market', 'country', 'survey', 'respondent', 'target_market', 'country', 'find', 'language', 'product', 'acceptable']","['language', 'product', 'shall', 'accommodate', 'target_market', 'country', 'survey', 'respondent', 'target_market', 'country', 'find', 'language', 'product', 'acceptable']",1
6,The product shall be able to display calendar dates and times according to the user’s locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,NF,"['product', 'shall', 'able', 'display', 'calendar', 'date', 'time', 'accord', 'user', 'locale', 'survey', 'respondent', 'target', 'market', 'country', 'find', 'date', 'time', 'format', 'product', 'correct']","['product', 'shall', 'able', 'display', 'calendar', 'date', 'time', 'accord', 'user', 'locale', 'survey', 'respondent', 'target_market', 'country', 'find', 'date', 'time', 'format', 'product', 'correct']","['product', 'shall', 'able', 'display', 'calendar', 'date', 'time', 'accord', 'user', 'locale', 'survey', 'respondent', 'target_market', 'country', 'find', 'date', 'time', 'format', 'product', 'correct']",1
6,The product must be developed with the J2SE/J2EE programming language libraries,NF,"['product', 'develop', 'programming', 'language', 'library']","['product', 'develop', 'programming', 'language', 'library']","['product', 'develop', 'programming', 'language', 'library']",1
6,The product shall record meeting entries.,F,"['product', 'shall', 'record', 'meeting', 'entry']","['product', 'shall', 'record', 'meeting', 'entry']","['product', 'shall', 'record', 'meeting', 'entry']",0
6,The product will notify employees of meeting invitations.,F,"['product', 'notify', 'employee', 'meet', 'invitation']","['product', 'notify', 'employee', 'meet', 'invitation']","['product', 'notify', 'employee', 'meet', 'invitation']",0
6,The product shall have the ability to send meeting reminders to employees.,F,"['product', 'shall', 'ability', 'send', 'meeting', 'reminder', 'employee']","['product', 'shall', 'ability', 'send', 'meeting', 'reminder', 'employee']","['product', 'shall', 'ability', 'send', 'meeting', 'reminder', 'employee']",0
6,The product shall assign the organizers contact information to each meeting they create.,F,"['product', 'shall', 'assign', 'organizer', 'contact', 'information', 'meeting', 'create']","['product', 'shall', 'assign', 'organizer', 'contact_information', 'meeting', 'create']","['product', 'shall', 'assign', 'organizer', 'contact_information', 'meeting', 'create']",0
6,The product will record meeting acknowledgements.,F,"['product', 'record', 'meeting', 'acknowledgement']","['product', 'record', 'meeting', 'acknowledgement']","['product', 'record', 'meeting', 'acknowledgement']",0
6,The product shall store new conference rooms.,F,"['product', 'shall', 'store', 'new', 'conference', 'room']","['product', 'shall', 'store', 'new', 'conference_room']","['product', 'shall', 'store', 'new', 'conference_room']",0
6,The product shall update existing conference rooms.,F,"['product', 'shall', 'update', 'exist', 'conference', 'room']","['product', 'shall', 'update', 'exist', 'conference_room']","['product', 'shall', 'update', 'exist', 'conference_room']",0
6,The product will be able to delete conference rooms.,F,"['product', 'able', 'delete', 'conference', 'room']","['product', 'able', 'delete', 'conference_room']","['product', 'able', 'delete', 'conference_room']",0
6,The product shall be able to store new room equipment.,F,"['product', 'shall', 'able', 'store', 'new', 'room', 'equipment']","['product', 'shall', 'able', 'store', 'new', 'room', 'equipment']","['product', 'shall', 'able', 'store', 'new', 'room', 'equipment']",0
6,The product will update existing room equipment.,F,"['product', 'update', 'exist', 'room', 'equipment']","['product', 'update', 'exist', 'room', 'equipment']","['product', 'update', 'exist', 'room', 'equipment']",0
6,The product shall be able to delete room equipment.,F,"['product', 'shall', 'able', 'delete', 'room', 'equipment']","['product', 'shall', 'able', 'delete', 'room', 'equipment']","['product', 'shall', 'able', 'delete', 'room', 'equipment']",0
6,The product shall allow an organizer to invite other employees to meetings.,F,"['product', 'shall', 'allow', 'organizer', 'invite', 'employee', 'meeting']","['product', 'shall', 'allow', 'organizer', 'invite', 'employee', 'meeting']","['product', 'shall', 'allow', 'organizer', 'invite', 'employee', 'meeting']",0
6, Each time a conference room is reserved  the conference room schedule shall be updated to reflect the time and date of the reservation.,F,"['time', 'conference', 'room', 'reserve', 'conference', 'room', 'schedule', 'shall', 'update', 'reflect', 'time', 'date', 'reservation']","['time', 'conference_room', 'reserve', 'conference_room', 'schedule', 'shall', 'update', 'reflect', 'time', 'date', 'reservation']","['time', 'conference_room', 'reserve', 'conference_room', 'schedule', 'shall', 'update', 'reflect', 'time', 'date', 'reservation']",0
6,The product shall record the transportation status of equipment reserved.,F,"['product', 'shall', 'record', 'transportation', 'status', 'equipment', 'reserve']","['product', 'shall', 'record', 'transportation', 'status', 'equipment', 'reserve']","['product', 'shall', 'record', 'transportation', 'status', 'equipment', 'reserve']",0
6,The product shall display a map of the company building showing conference room locations.,F,"['product', 'shall', 'display', 'map', 'company', 'building', 'show', 'conference', 'room', 'location']","['product', 'shall', 'display', 'map', 'company', 'building', 'show', 'conference_room', 'location']","['product', 'shall', 'display', 'map', 'company', 'building', 'show', 'conference_room', 'location']",0
6,The product shall record updated meeting agendas.,F,"['product', 'shall', 'record', 'update', 'meeting', 'agenda']","['product', 'shall', 'record', 'update', 'meeting', 'agenda']","['product', 'shall', 'record', 'update', 'meeting', 'agenda']",0
6,The product shall send a meeting confirmation to the meeting organizer.,F,"['product', 'shall', 'send', 'meeting', 'confirmation', 'meeting', 'organizer']","['product', 'shall', 'send', 'meeting', 'confirmation', 'meeting', 'organizer']","['product', 'shall', 'send', 'meeting', 'confirmation', 'meeting', 'organizer']",0
6,The product shall display room equipment according to search parameters.,F,"['product', 'shall', 'display', 'room', 'equipment', 'accord', 'search', 'parameter']","['product', 'shall', 'display', 'room', 'equipment', 'accord', 'search', 'parameter']","['product', 'shall', 'display', 'room', 'equipment', 'accord', 'search', 'parameter']",0
6,The product shall display conference rooms according to search parameters.,F,"['product', 'shall', 'display', 'conference', 'room', 'accord', 'search', 'parameter']","['product', 'shall', 'display', 'conference_room', 'accord', 'search', 'parameter']","['product', 'shall', 'display', 'conference_room', 'accord', 'search', 'parameter']",0
6,The product shall record different meeting types.,F,"['product', 'shall', 'record', 'different', 'meeting', 'type']","['product', 'shall', 'record', 'different', 'meeting', 'type']","['product', 'shall', 'record', 'different', 'meeting', 'type']",0
6,The product shall record all the equipment that has been reserved.,F,"['product', 'shall', 'record', 'equipment', 'reserve']","['product', 'shall', 'record', 'equipment', 'reserve']","['product', 'shall', 'record', 'equipment', 'reserve']",0
6,The product shall notify building personnel of equipment transport requests.,F,"['product', 'shall', 'notify', 'build', 'personnel', 'equipment', 'transport', 'request']","['product', 'shall', 'notify', 'build', 'personnel', 'equipment', 'transport', 'request']","['product', 'shall', 'notify', 'build', 'personnel', 'equipment', 'transport', 'request']",0
6,The product will allow priviledged users to view meeting schedules in multiple reporting views.,F,"['product', 'allow', 'priviledge', 'user', 'view', 'meeting', 'schedule', 'multiple', 'report', 'view']","['product', 'allow', 'priviledge', 'user', 'view', 'meeting', 'schedule', 'multiple', 'report', 'view']","['product', 'allow', 'priviledge', 'user', 'view', 'meeting', 'schedule', 'multiple', 'report', 'view']",0
6,The product shall be able to send meeting notifications via different kinds of end-user specified methods.,F,"['product', 'shall', 'able', 'send', 'meet', 'notification', 'different', 'kind', 'end', 'user', 'specify', 'method']","['product', 'shall', 'able', 'send', 'meet', 'notification', 'different', 'kind', 'end', 'user', 'specify', 'method']","['product', 'shall', 'able', 'send', 'meet', 'notification', 'different', 'kind', 'end', 'user', 'specify', 'method']",0
6,The product shall have a customizable Look and Feel.,F,"['product', 'shall', 'customizable', 'look', 'feel']","['product', 'shall', 'customizable', 'look', 'feel']","['product', 'shall', 'customizable', 'look', 'feel']",0
6,The product shall have an intuitive user interface.,F,"['product', 'shall', 'intuitive', 'user', 'interface']","['product', 'shall', 'intuitive', 'user', 'interface']","['product', 'shall', 'intuitive', 'user', 'interface']",0
6,The product will display an available status for unreserved conference rooms.,F,"['product', 'display', 'available', 'status', 'unreserved', 'conference', 'room']","['product', 'display', 'available', 'status', 'unreserved', 'conference_room']","['product', 'display', 'available', 'status', 'unreserved', 'conference_room']",0
7,Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.,NF,"['recreation', 'inventory', 'quantity', 'adjustment', 'period', 'previous', 'day', 'shall']","['recreation', 'inventory', 'quantity', 'adjustment', 'period', 'previous', 'day', 'shall']","['recreation', 'inventory', 'quantity', 'adjustment', 'period', 'previous', 'day', 'shall']",1
7,The System shall allow for a minimum of  6 users to work at the same time.,NF,"['system', 'shall', 'allow', 'minimum', 'user', 'work', 'time']","['system', 'shall', 'allow', 'minimum', 'user', 'work', 'time']","['system', 'shall', 'allow', 'minimum', 'user', 'work', 'time']",1
7,The System shall utilize currently owned computer equipment.,NF,"['system', 'shall', 'utilize', 'currently', 'own', 'computer', 'equipment']","['system', 'shall', 'utilize', 'currently', 'own', 'computer', 'equipment']","['system', 'shall', 'utilize', 'currently', 'own', 'computer', 'equipment']",1
7,The System shall be able to automatically backup business data and restore them on demand.,NF,"['system', 'shall', 'able', 'automatically', 'backup', 'business', 'datum', 'restore', 'demand']","['system', 'shall', 'able', 'automatically', 'backup', 'business', 'datum', 'restore', 'demand']","['system', 'shall', 'able', 'automatically', 'backup', 'business', 'datum', 'restore', 'demand']",1
7,The System shall maintain consistent security.  Any changes in user passwords and/or permissions should take affect in all parts of the System.,NF,"['system', 'shall', 'maintain', 'consistent', 'security', 'change', 'user', 'password', 'permission', 'affect', 'part', 'system']","['system', 'shall', 'maintain', 'consistent', 'security', 'change', 'user', 'password', 'permission', 'affect', 'part', 'system']","['system', 'shall', 'maintain', 'consistent', 'security', 'change', 'user', 'password', 'permission', 'affect', 'part', 'system']",1
7,The System shall granularly control access rights to all major subsystems.  It should be possible to assign access rights to all subsystems independently.,NF,"['system', 'shall', 'granularly', 'control', 'access', 'right', 'major', 'subsystem', 'possible', 'assign', 'access', 'right', 'subsystem', 'independently']","['system', 'shall', 'granularly', 'control', 'access', 'right', 'major', 'subsystem', 'possible', 'assign', 'access', 'right', 'subsystem', 'independently']","['system', 'shall', 'granularly', 'control', 'access', 'right', 'major', 'subsystem', 'possible', 'assign', 'access', 'right', 'subsystem', 'independently']",1
7,The System shall meet all applicable accounting standards.  The final version of the System must successfully pass independent audit performed by a certified auditor.,NF,"['system', 'shall', 'meet', 'applicable', 'accounting', 'standard', 'final', 'version', 'system', 'successfully', 'pass', 'independent', 'audit', 'perform', 'certify', 'auditor']","['system', 'shall', 'meet', 'applicable', 'accounting', 'standard', 'final', 'version', 'system', 'successfully', 'pass', 'independent', 'audit', 'perform', 'certify', 'auditor']","['system', 'shall', 'meet', 'applicable', 'accounting', 'standard', 'final', 'version', 'system', 'successfully', 'pass', 'independent', 'audit', 'perform', 'certify', 'auditor']",1
7,The System shall not require additional third party licenses resulting in royalty fees.,NF,"['system', 'shall', 'require', 'additional', 'party', 'license', 'result', 'royalty', 'fee']","['system', 'shall', 'require', 'additional', 'party', 'license', 'result', 'royalty', 'fee']","['system', 'shall', 'require', 'additional', 'party', 'license', 'result', 'royalty', 'fee']",1
7,The System shall allow generation of Inventory Quantity Adjustment documents on demand.,F,"['system', 'shall', 'allow', 'generation', 'inventory', 'quantity', 'adjustment', 'document', 'demand']","['system', 'shall', 'allow', 'generation', 'inventory', 'quantity', 'adjustment', 'document', 'demand']","['system', 'shall', 'allow', 'generation', 'inventory', 'quantity', 'adjustment', 'document', 'demand']",0
7,The System shall allow on demand generation of all Inventory Quantity Adjustment documents since certain point of time.,F,"['system', 'shall', 'allow', 'demand', 'generation', 'inventory', 'quantity', 'adjustment', 'document', 'certain', 'point', 'time']","['system', 'shall', 'allow', 'demand', 'generation', 'inventory', 'quantity', 'adjustment', 'document', 'certain', 'point', 'time']","['system', 'shall', 'allow', 'demand', 'generation', 'inventory', 'quantity', 'adjustment', 'document', 'certain', 'point', 'time']",0
7,The IQA subsystem shall take into account current inventory status and adjust inventory of substitutionary ingredients accordingly.,F,"['iqa', 'subsystem', 'shall', 'account', 'current', 'inventory', 'status', 'adjust', 'inventory', 'substitutionary', 'ingredient', 'accordingly']","['iqa', 'subsystem', 'shall', 'account', 'current', 'inventory', 'status', 'adjust', 'inventory', 'substitutionary', 'ingredient', 'accordingly']","['iqa', 'subsystem', 'shall', 'account', 'current', 'inventory', 'status', 'adjust', 'inventory', 'substitutionary', 'ingredient', 'accordingly']",0
7, The System shall allow entering  storing and modifying product formulas.,F,"['system', 'shall', 'allow', 'enter', 'store', 'modify', 'product', 'formula']","['system', 'shall', 'allow', 'enter', 'store', 'modify', 'product', 'formula']","['system', 'shall', 'allow', 'enter', 'store', 'modify', 'product', 'formula']",0
7, Product formulas shall allow use of semi-products  which have own formulas.,F,"['product', 'formula', 'shall', 'allow', 'use', 'semi', 'product', 'formula']","['product', 'formula', 'shall', 'allow', 'use', 'semi', 'product', 'formula']","['product', 'formula', 'shall', 'allow', 'use', 'semi', 'product', 'formula']",0
7,Product formula ingredients shall allow defining substitutionary ingredients.,F,"['product', 'formula', 'ingredient', 'shall', 'allow', 'define', 'substitutionary', 'ingredient']","['product', 'formula', 'ingredient', 'shall', 'allow', 'define', 'substitutionary', 'ingredient']","['product', 'formula', 'ingredient', 'shall', 'allow', 'define', 'substitutionary', 'ingredient']",0
7,Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.,F,"['product', 'formula', 'substitutionary', 'ingredient', 'shall', 'enter', 'automatically', 'pfe', 'subsystem']","['product', 'formula', 'substitutionary', 'ingredient', 'shall', 'enter', 'automatically', 'pfe', 'subsystem']","['product', 'formula', 'substitutionary', 'ingredient', 'shall', 'enter', 'automatically', 'pfe', 'subsystem']",0
7,Formula substitutionary ingredients shall be kept in persisted order,F,"['formula', 'substitutionary', 'ingredient', 'shall', 'kept', 'persisted', 'order']","['formula', 'substitutionary', 'ingredient', 'shall', 'kept', 'persisted', 'order']","['formula', 'substitutionary', 'ingredient', 'shall', 'kept', 'persisted', 'order']",0
7, Product shall allow entering  storing and modifying product menus used by POS terminals.,F,"['product', 'shall', 'allow', 'enter', 'store', 'modify', 'product', 'menu', 'pos', 'terminal']","['product', 'shall', 'allow', 'enter', 'store', 'modify', 'product', 'menu', 'pos', 'terminal']","['product', 'shall', 'allow', 'enter', 'store', 'modify', 'product', 'menu', 'pos', 'terminal']",0
7,PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.,F,"['pme', 'subsystem', 'shall', 'allow', 'building', 'product', 'menu', 'base', 'list', 'product', 'keep', 'accounting', 'system']","['pme', 'subsystem', 'shall', 'allow', 'building', 'product', 'menu', 'base', 'list', 'product', 'keep', 'accounting', 'system']","['pme', 'subsystem', 'shall', 'allow', 'building', 'product', 'menu', 'base', 'list', 'product', 'keep', 'accounting', 'system']",0
7,PME Subsystem shall allow keeping submenus within menus and products within submenus in a managed and persisted order.,F,"['pme', 'subsystem', 'shall', 'allow', 'keep', 'submenus', 'menu', 'product', 'submenus', 'manage', 'persist', 'order']","['pme', 'subsystem', 'shall', 'allow', 'keep', 'submenus', 'menu', 'product', 'submenus', 'manage', 'persist', 'order']","['pme', 'subsystem', 'shall', 'allow', 'keep', 'submenus', 'menu', 'product', 'submenus', 'manage', 'persist', 'order']",0
7,PME Subsystem shall allow for a product to exist in more than one submenu,F,"['pme', 'subsystem', 'shall', 'allow', 'product', 'exist', 'submenu']","['pme', 'subsystem', 'shall', 'allow', 'product', 'exist', 'submenu']","['pme', 'subsystem', 'shall', 'allow', 'product', 'exist', 'submenu']",0
7,The RMS System shall have Windows XP look and feel and use GUI futures making its use intuitive.,F,"['rms', 'system', 'shall', 'windows', 'look', 'feel', 'use', 'gui', 'future', 'make', 'use', 'intuitive']","['rms', 'system', 'shall', 'windows', 'look', 'feel', 'use', 'gui', 'future', 'make', 'use', 'intuitive']","['rms', 'system', 'shall', 'windows', 'look', 'feel', 'use', 'gui', 'future', 'make', 'use', 'intuitive']",0
7,The System shall generate Inventory Quantity Adjustment document based on product daily sales data and product formulas.,F,"['system', 'shall', 'generate', 'inventory', 'quantity', 'adjustment', 'document', 'base', 'product', 'daily', 'sale', 'datum', 'product', 'formula']","['system', 'shall', 'generate', 'inventory', 'quantity', 'adjustment', 'document', 'base', 'product', 'daily', 'sale', 'datum', 'product', 'formula']","['system', 'shall', 'generate', 'inventory', 'quantity', 'adjustment', 'document', 'base', 'product', 'daily', 'sale', 'datum', 'product', 'formula']",0
7,The System shall generate Inventory Quantity Adjustment document automatically when daily Product Sales data is available.,F,"['system', 'shall', 'generate', 'inventory', 'quantity', 'adjustment', 'document', 'automatically', 'daily', 'product', 'sales', 'datum', 'available']","['system', 'shall', 'generate', 'inventory', 'quantity', 'adjustment', 'document', 'automatically', 'daily', 'product', 'sales', 'datum', 'available']","['system', 'shall', 'generate', 'inventory', 'quantity', 'adjustment', 'document', 'automatically', 'daily', 'product', 'sales', 'datum', 'available']",0
8,Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.,NF,"['administrator', 'shall', 'able', 'activate', 'pre', 'paid', 'card', 'administration', 'section', 'second']","['administrator', 'shall', 'able', 'activate', 'pre', 'paid', 'card', 'administration', 'section', 'second']","['administrator', 'shall', 'able', 'activate', 'pre', 'paid', 'card', 'administration', 'section', 'second']",1
8, Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.,NF,"['customer', 'shall', 'able', 'check', 'status', 'prepaid', 'card', 'enter', 'pin', 'number', 'second']","['customer', 'shall', 'able', 'check', 'status', 'prepaid', 'card', 'enter', 'pin', 'number', 'second']","['customer', 'shall', 'able', 'check', 'status', 'prepaid', 'card', 'enter', 'pin', 'number', 'second']",1
8,System shall let customers register on the website as a “pay as you go” user in under 5 minutes.,NF,"['system', 'shall', 'let', 'customer', 'register', 'website', 'pay', 'user', 'minute']","['system', 'shall', 'let', 'customer', 'register', 'website', 'pay', 'user', 'minute']","['system', 'shall', 'let', 'customer', 'register', 'website', 'pay', 'user', 'minute']",1
8,System shall let customers register on the website as a “unlimited movie subscriber” user in under 10 minutes.,NF,"['system', 'shall', 'let', 'customer', 'register', 'website', 'unlimited', 'movie', 'subscriber', 'user', 'minute']","['system', 'shall', 'let', 'customer', 'register', 'website', 'unlimited', 'movie', 'subscriber', 'user', 'minute']","['system', 'shall', 'let', 'customer', 'register', 'website', 'unlimited', 'movie', 'subscriber', 'user', 'minute']",1
8,System shall let existing customers log into the website with their email address and password in under 5 seconds.,NF,"['system', 'shall', 'let', 'existing', 'customer', 'log', 'website', 'email', 'address', 'password', 'second']","['system', 'shall', 'let', 'existing', 'customer', 'log', 'website', 'email', 'address', 'password', 'second']","['system', 'shall', 'let', 'existing', 'customer', 'log', 'website', 'email', 'address', 'password', 'second']",1
8, System shall let customers cancel their account  process shall take no longer than 2 minutes.  Database will mark the account as inactive  and user will not be able to log into the website.,NF,"['system', 'shall', 'let', 'customer', 'cancel', 'account', 'process', 'shall', 'longer', 'minute', 'database', 'mark', 'account', 'inactive', 'user', 'able', 'log', 'website']","['system', 'shall', 'let', 'customer', 'cancel', 'account', 'process', 'shall', 'longer', 'minute', 'database', 'mark', 'account', 'inactive', 'user', 'able', 'log', 'website']","['system', 'shall', 'let', 'customer', 'cancel', 'account', 'process', 'shall', 'longer', 'minute', 'database', 'mark', 'account', 'inactive', 'user', 'able', 'log', 'website']",1
8,System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.,NF,"['system', 'shall', 'let', 'administrator', 'de', 'activate', 'customer', 'account', 'minute', 'customer', 'longer', 'able', 'access', 'website']","['system', 'shall', 'let', 'administrator', 'de', 'activate', 'customer', 'account', 'minute', 'customer', 'longer', 'able', 'access', 'website']","['system', 'shall', 'let', 'administrator', 'de', 'activate', 'customer', 'account', 'minute', 'customer', 'longer', 'able', 'access', 'website']",1
8,System shall let administrator add/remove movies on the website in under 5 minutes.  Entered movie information will be stored in the database and will now be available on the website.,NF,"['system', 'shall', 'let', 'administrator', 'add', 'remove', 'movie', 'website', 'minute', 'enter', 'movie', 'information', 'store', 'database', 'available', 'website']","['system', 'shall', 'let', 'administrator', 'add', 'remove', 'movie', 'website', 'minute', 'enter', 'movie', 'information', 'store', 'database', 'available', 'website']","['system', 'shall', 'let', 'administrator', 'add', 'remove', 'movie', 'website', 'minute', 'enter', 'movie', 'information', 'store', 'database', 'available', 'website']",1
8,System shall let the administrator add/remove categories on the website in under 5 minutes.,NF,"['system', 'shall', 'let', 'administrator', 'add', 'remove', 'category', 'website', 'minute']","['system', 'shall', 'let', 'administrator', 'add', 'remove', 'category', 'website', 'minute']","['system', 'shall', 'let', 'administrator', 'add', 'remove', 'category', 'website', 'minute']",1
8,System shall let Izogn Manager access sales and usage statistics in under 2 minutes.,NF,"['system', 'shall', 'let', 'izogn', 'manager', 'access', 'sale', 'usage', 'statistic', 'minute']","['system', 'shall', 'let', 'izogn', 'manager', 'access', 'sale', 'usage', 'statistic', 'minute']","['system', 'shall', 'let', 'izogn', 'manager', 'access', 'sale', 'usage', 'statistic', 'minute']",1
8,System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.,NF,"['system', 'shall', 'let', 'administrator', 'generate', 'unique', 'pre', 'pay', 'pin', 'minute', 'generate', 'excel', 'file', 'generate', 'pin']","['system', 'shall', 'let', 'administrator', 'generate', 'unique', 'pre_pay', 'pin', 'minute', 'generate', 'excel', 'file', 'generate', 'pin']","['system', 'shall', 'let', 'administrator', 'generate', 'unique', 'pre_pay', 'pin', 'minute', 'generate', 'excel', 'file', 'generate', 'pin']",1
8,The website shall be attractive to all audiences.  The website shall appear to be fun and the colors should be bright and vibrant.,NF,"['website', 'shall', 'attractive', 'audience', 'website', 'shall', 'appear', 'fun', 'color', 'bright', 'vibrant']","['website', 'shall', 'attractive', 'audience', 'website', 'shall', 'appear', 'fun', 'color', 'bright', 'vibrant']","['website', 'shall', 'attractive', 'audience', 'website', 'shall', 'appear', 'fun', 'color', 'bright', 'vibrant']",1
8, The website should have an African feel  but should not alienate non-Africans.  The website should use animation on pages which are describing the services  to grab the users attention and encourage them to sign up.,NF,"['website', 'african', 'feel', 'alienate', 'non', 'africans', 'website', 'use', 'animation', 'page', 'describe', 'service', 'grab', 'user', 'attention', 'encourage', 'sign']","['website', 'african', 'feel', 'alienate', 'non', 'africans', 'website', 'use', 'animation', 'page', 'describe', 'service', 'grab', 'user', 'attention', 'encourage', 'sign']","['website', 'african', 'feel', 'alienate', 'non', 'africans', 'website', 'use', 'animation', 'page', 'describe', 'service', 'grab', 'user', 'attention', 'encourage', 'sign']",1
8, The website design should be modern  clean  and concise.,NF,"['website', 'design', 'modern', 'clean', 'concise']","['website', 'design', 'modern', 'clean', 'concise']","['website', 'design', 'modern', 'clean', 'concise']",1
8,The product should be able to be used by 90% of novice users on the Internet.,NF,"['product', 'able', 'novice', 'user', 'internet']","['product', 'able', 'novice', 'user', 'internet']","['product', 'able', 'novice', 'user', 'internet']",1
8, Users should only have to navigate through a maximum of 4 pages  to create an account with the website.,NF,"['user', 'navigate', 'maximum', 'page', 'create', 'account', 'website']","['user', 'navigate', 'maximum', 'page', 'create', 'account', 'website']","['user', 'navigate', 'maximum', 'page', 'create', 'account', 'website']",1
8,Users should be able to access their streaming movies in under 2 clicks after logging into the website.,NF,"['user', 'able', 'access', 'streaming', 'movie', 'click', 'log', 'website']","['user', 'able', 'access', 'streaming', 'movie', 'click', 'log', 'website']","['user', 'able', 'access', 'streaming', 'movie', 'click', 'log', 'website']",1
8,An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.,NF,"['anonymous', 'survey', 'customer', 'comfortable', 'purchase', 'stream', 'movie', 'week', 'website']","['anonymous', 'survey', 'customer', 'comfortable', 'purchase', 'stream_movie', 'week', 'website']","['anonymous', 'survey', 'customer', 'comfortable', 'purchase', 'stream_movie', 'week', 'website']",1
8,An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.,NF,"['anonymous', 'survey', 'customer', 'comfortable', 'purchase', 'pre', 'pay', 'card', 'month', 'system']","['anonymous', 'survey', 'customer', 'comfortable', 'purchase', 'pre_pay', 'card', 'month', 'system']","['anonymous', 'survey', 'customer', 'comfortable', 'purchase', 'pre_pay', 'card', 'month', 'system']",1
8,The product shall retain the customer’s buying preferences and information.,NF,"['product', 'shall', 'retain', 'customer', 'buying', 'preference', 'information']","['product', 'shall', 'retain', 'customer', 'buying', 'preference', 'information']","['product', 'shall', 'retain', 'customer', 'buying', 'preference', 'information']",1
8,The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.,NF,"['product', 'shall', 'easy', 'customer', 'novice', 'skill', 'internet', 'purchase', 'watch', 'streaming', 'movie', 'customer', 'able', 'purchase', 'watch', 'pre', 'determined', 'movie', 'minute']","['product', 'shall', 'easy', 'customer', 'novice', 'skill', 'internet', 'purchase', 'watch', 'streaming', 'movie', 'customer', 'able', 'purchase', 'watch', 'pre', 'determined', 'movie', 'minute']","['product', 'shall', 'easy', 'customer', 'novice', 'skill', 'internet', 'purchase', 'watch', 'streaming', 'movie', 'customer', 'able', 'purchase', 'watch', 'pre', 'determined', 'movie', 'minute']",1
8,The product shall use symbols and words that are naturally understandable by users familiar with websites,NF,"['product', 'shall', 'use', 'symbol', 'word', 'naturally', 'understandable', 'user', 'familiar', 'website']","['product', 'shall', 'use', 'symbol', 'word', 'naturally', 'understandable', 'user', 'familiar', 'website']","['product', 'shall', 'use', 'symbol', 'word', 'naturally', 'understandable', 'user', 'familiar', 'website']",1
8,The website will use standard Internet conventions when interacting with the user.,NF,"['website', 'use', 'standard', 'internet', 'convention', 'interact', 'user']","['website', 'use', 'standard', 'internet', 'convention', 'interact', 'user']","['website', 'use', 'standard', 'internet', 'convention', 'interact', 'user']",1
8, Any interface between a user and the automated system shall have a maximum response time of 5 seconds  unless noted by an exception below.,NF,"['interface', 'user', 'automate', 'system', 'shall', 'maximum', 'response', 'time', 'second', 'note', 'exception']","['interface', 'user', 'automate', 'system', 'shall', 'maximum', 'response_time', 'second', 'note', 'exception']","['interface', 'user', 'automate', 'system', 'shall', 'maximum', 'response_time', 'second', 'note', 'exception']",1
